time,trueDist,trueAngle,estimatedDist,estimatedAngleDg
1.56529E+12,3,-40,3.405,-24.35070629
1.56572E+12,3,-40,3.423,-33.11696056
1.56615E+12,3,-40,3.48,-42.2269895
1.56658E+12,3,-40,3.423,-38.61735539
1.56701E+12,3,-40,3.423,-38.90383429
1.56744E+12,3,-40,3.423,-46.63876452
1.5679E+12,3,-40,3.461,-39.76327098
1.5683E+12,3,-40,3.433,-36.66929889
1.56873E+12,3,-40,3.414,-41.9405106
1.56916E+12,3,-40,3.414,-38.78924273
1.56958E+12,3,-40,3.423,-36.89848201
1.57001E+12,3,-40,3.405,-42.57076418
1.57089E+12,3,-40,3.461,-49.2170746
1.5713E+12,3,-40,3.442,-36.95577779
1.57176E+12,3,-40,3.405,-33.91910147
1.57216E+12,3,-40,3.452,-38.90383429
1.57262E+12,3,-40,3.452,-41.36755281
1.57302E+12,3,-40,3.395,-30.88242516
1.57345E+12,3,-40,3.423,-40.33622878
1.57388E+12,3,-40,3.452,-36.89848201
1.57474E+12,3,-40,3.433,-30.42405892
1.57517E+12,3,-40,3.414,-35.69527064
1.57599E+12,3,-40,3.433,-41.08107391
1.5761E+12,3,-40,3.433,-38.15898916
1.57646E+12,3,-40,3.423,-38.78924273
1.57689E+12,3,-40,3.433,-35.69527064
1.57732E+12,3,-40,3.414,-39.30490475
1.57775E+12,3,-40,3.414,-38.44546805
1.57817E+12,3,-40,3.433,-42.34158106
1.5786E+12,3,-40,3.414,-39.76327098
1.57903E+12,3,-40,3.433,-40.73729923
1.58204E+12,3,-40,3.442,-46.63876452
1.58247E+12,3,-40,3.452,-40.04974988
1.5829E+12,3,-40,3.414,-30.82512938
1.58333E+12,3,-40,3.414,-40.278933
1.58376E+12,3,-40,3.423,-39.13301741
1.58419E+12,3,-40,3.433,-36.09634109
1.58462E+12,3,-40,3.433,-32.08563653
1.58505E+12,3,-40,3.423,-40.96648235
1.58548E+12,3,-40,3.414,-34.83583394
1.58591E+12,3,-40,3.423,-37.29955246
1.58634E+12,3,-40,3.433,-46.06580673
1.58676E+12,3,-40,3.433,-42.28428528
1.58719E+12,3,-40,3.423,-41.71132749
1.58762E+12,3,-40,3.452,-42.74265152
1.58805E+12,3,-40,3.452,-45.14907426
1.58852E+12,3,-40,3.442,-37.87251026
1.58891E+12,3,-40,3.461,-31.68456607
1.58934E+12,3,-40,3.47,-35.46608752
1.58977E+12,3,-40,3.442,-32.65859432
1.5902E+12,3,-40,3.433,-37.98710182
1.59063E+12,3,-40,3.442,-42.57076418
1.59106E+12,3,-40,3.452,-41.53944015
1.59149E+12,3,-40,3.452,-39.13301741
1.59192E+12,3,-40,3.442,-34.20558037
1.59493E+12,3,-40,3.423,-45.14907426
1.59536E+12,3,-40,3.452,-45.95121517
1.59582E+12,3,-40,3.414,-43.08642619
1.59621E+12,3,-40,3.433,-43.48749665
1.59664E+12,3,-40,3.442,-36.44011577
1.59734E+12,3,-40,3.433,-35.69527064
1.59751E+12,3,-40,3.461,-39.19031319
1.59793E+12,3,-40,3.47,-37.35684824
1.59836E+12,3,-40,3.442,-40.39352456
1.59879E+12,3,-40,3.433,-40.85189079
1.59925E+12,3,-40,3.433,-37.52873558
1.59985E+12,3,-40,3.433,-41.99780638
1.60008E+12,3,-40,3.461,-41.25296125
1.60051E+12,3,-40,3.48,-38.15898916
1.60094E+12,3,-40,3.433,-41.31025703
1.60137E+12,3,-40,3.433,-44.11775023
1.60234E+12,3,-40,3.414,-42.16969372
1.60309E+12,3,-40,3.442,-38.73194695
1.60352E+12,3,-40,3.414,-41.08107391
1.60398E+12,3,-40,3.452,-43.60208821
1.60441E+12,3,-40,3.395,-37.12766512
1.60536E+12,3,-40,3.414,-38.96113007
1.60566E+12,3,-40,3.395,-37.01307357
1.60609E+12,3,-40,3.423,-42.5134684
1.60656E+12,3,-40,3.433,-36.84118623
1.60695E+12,3,-40,3.414,-40.16434144
1.60738E+12,3,-40,3.442,-42.39887684
1.60785E+12,3,-40,3.423,-37.12766512
1.60824E+12,3,-40,3.423,-35.86715798
1.60867E+12,3,-40,3.414,-40.5654119
1.6091E+12,3,-40,3.414,-35.5233833
1.60953E+12,3,-40,3.433,-32.88777744
1.60996E+12,3,-40,3.433,-37.35684824
1.61091E+12,3,-40,3.433,-31.91374919
1.61125E+12,3,-40,3.442,-31.79915763
1.61168E+12,3,-40,3.452,-32.02834075
1.6121E+12,3,-40,3.442,-33.57532679
1.61253E+12,3,-40,3.442,-33.97639725
1.61296E+12,3,-40,3.433,-39.53408786
1.61382E+12,3,-40,3.452,-31.45538295
1.61425E+12,3,-40,3.433,-31.28349561
1.61468E+12,3,-40,3.47,-37.41414402
1.61511E+12,3,-40,3.452,-45.95121517
1.61588E+12,3,-40,3.47,-37.29955246
1.61603E+12,3,-40,3.423,-37.98710182
1.6164E+12,3,-40,3.433,-31.22619983
1.61683E+12,3,-40,3.442,-49.44625772
1.61726E+12,3,-40,3.433,-36.55470733
1.61941E+12,3,-40,3.47,-41.53944015
1.61984E+12,3,-40,3.414,-47.03983498
1.6203E+12,3,-40,3.442,-40.62270767
1.62069E+12,3,-40,3.452,-38.15898916
1.62112E+12,3,-40,3.442,-29.85110113
1.62198E+12,3,-40,3.433,-41.02377813
1.62241E+12,3,-40,3.423,-39.64867942
1.62284E+12,3,-40,3.414,-41.19566547
1.62327E+12,3,-40,3.414,-38.0443976
1.6237E+12,3,-40,3.442,-48.9305957
1.62413E+12,3,-40,3.452,-39.19031319
1.62456E+12,3,-40,3.452,-36.49741155
1.62499E+12,3,-40,3.433,-39.13301741
1.62542E+12,3,-40,3.433,-39.30490475
1.62585E+12,3,-40,3.442,-40.04974988
1.6268E+12,3,-40,3.442,-37.41414402
1.62714E+12,3,-40,3.433,-37.12766512
1.62757E+12,3,-40,3.461,-32.4294112
1.628E+12,3,-40,3.423,-37.70062292
1.62843E+12,3,-40,3.47,-43.77397555
1.62929E+12,3,-40,3.433,-42.11239794
1.62971E+12,3,-40,3.442,-39.93515832
1.63014E+12,3,-40,3.442,-39.82056676
1.63061E+12,3,-40,3.442,-33.57532679
1.631E+12,3,-40,3.414,-35.06501706
1.63188E+12,3,-40,3.414,-37.1849609
1.63229E+12,3,-40,3.452,-45.83662361
1.63272E+12,3,-40,3.433,-38.56005961
1.63315E+12,3,-40,3.414,-36.78389045
1.63358E+12,3,-40,3.442,-39.87786254
1.63401E+12,3,-40,3.442,-39.30490475
1.63444E+12,3,-40,3.461,-36.21093265
1.63487E+12,3,-40,3.442,-44.06045445
1.63533E+12,3,-40,3.442,-42.57076418
1.63573E+12,3,-40,3.461,-42.91453886
1.63627E+12,3,-40,3.452,-43.60208821
1.63702E+12,3,-40,3.414,-42.39887684
1.63745E+12,3,-40,3.414,-40.39352456
1.63788E+12,3,-40,3.423,-41.99780638
1.6383E+12,3,-40,3.442,-41.82591904
1.63928E+12,3,-40,3.433,-38.27358071
1.63959E+12,3,-40,3.452,-36.95577779
1.64002E+12,3,-40,3.423,-37.64332714
1.64045E+12,3,-40,3.433,-42.39887684
1.64088E+12,3,-40,3.414,-36.44011577
1.64131E+12,3,-40,3.433,-42.91453886
1.64177E+12,3,-40,3.433,-44.23234178
1.64217E+12,3,-40,3.433,-40.45082034
1.6426E+12,3,-40,3.423,-36.95577779
1.64303E+12,3,-40,3.423,-38.67465117
1.64346E+12,3,-40,3.433,-42.28428528
1.64389E+12,3,-40,3.423,-45.26366582
1.64475E+12,3,-40,3.414,-44.91989114
1.64518E+12,3,-40,3.395,-41.02377813
1.64561E+12,3,-40,3.442,-37.24225668
1.64697E+12,3,-40,3.442,-41.13836969
1.64732E+12,3,-40,3.433,-39.76327098
1.64775E+12,3,-40,3.414,-40.85189079
1.64818E+12,3,-40,3.442,-40.73729923
1.64861E+12,3,-40,3.423,-43.65938399
1.64907E+12,3,-40,3.442,-37.35684824
1.65003E+12,3,-40,3.414,-42.85724308
2.19926E+12,3,-40,3.423,-38.67465117
2.20055E+12,3,-40,3.433,-41.13836969
2.20095E+12,3,-40,3.433,-42.39887684
2.20137E+12,3,-40,3.423,-34.03369303
2.2018E+12,3,-40,3.461,-43.25831353
2.20223E+12,3,-40,3.461,-44.175046
2.20266E+12,3,-40,3.442,-41.25296125
2.20309E+12,3,-40,3.414,-46.12310251
2.20395E+12,3,-40,3.442,-47.15442654
2.20438E+12,3,-40,3.405,-45.89391939
2.20481E+12,3,-40,3.414,-41.71132749
2.20527E+12,3,-40,3.433,-44.63341224
2.20567E+12,3,-40,3.423,-38.67465117
2.2061E+12,3,-40,3.452,-37.70062292
2.20653E+12,3,-40,3.414,-45.32096159
2.20696E+12,3,-40,3.452,-38.15898916
2.20742E+12,3,-40,3.452,-31.28349561
2.20782E+12,3,-40,3.414,-36.32552421
2.20882E+12,3,-40,3.442,-40.5654119
2.20914E+12,3,-40,3.414,-42.5134684
2.20953E+12,3,-40,3.433,-43.88856711
2.20997E+12,3,-40,3.442,-35.5233833
2.21043E+12,3,-40,3.433,-36.26822843
2.21082E+12,3,-40,3.433,-43.83127133
2.21125E+12,3,-40,3.442,-37.12766512
2.21168E+12,3,-40,3.414,-45.26366582
2.21211E+12,3,-40,3.423,-45.89391939
2.21254E+12,3,-40,3.452,-43.94586289
2.21387E+12,3,-40,3.433,-43.31560931
2.21426E+12,3,-40,3.442,-46.58146874
2.21469E+12,3,-40,3.433,-43.77397555
2.21512E+12,3,-40,3.414,-40.22163722
2.21555E+12,3,-40,3.47,-41.19566547
2.21598E+12,3,-40,3.433,-36.78389045
2.21641E+12,3,-40,3.433,-38.61735539
2.21684E+12,3,-40,3.414,-38.61735539
2.21727E+12,3,-40,3.461,-39.07572163
2.21941E+12,3,-40,3.461,-37.41414402
2.21984E+12,3,-40,3.433,-52.25375092
2.22027E+12,3,-40,3.423,-37.01307357
2.2207E+12,3,-40,3.461,-38.10169338
2.22113E+12,3,-40,3.423,-45.72203205
2.22199E+12,3,-40,3.423,-43.02913041
2.22242E+12,3,-40,3.405,-42.74265152
2.22285E+12,3,-40,3.442,-41.25296125
2.22331E+12,3,-40,3.414,-43.08642619
2.22371E+12,3,-40,3.423,-41.82591904
2.22433E+12,3,-40,3.452,-42.68535574
2.22457E+12,3,-40,3.414,-41.9405106
2.225E+12,3,-40,3.452,-37.92980604
2.22543E+12,3,-40,3.452,-40.22163722
2.22586E+12,3,-40,3.414,-32.65859432
2.22679E+12,3,-40,3.442,-37.81521448
2.22714E+12,3,-40,3.423,-46.29498985
2.22757E+12,3,-40,3.442,-34.49205927
2.22843E+12,3,-40,3.452,-42.45617262
2.22886E+12,3,-40,3.433,-44.23234178
2.22972E+12,3,-40,3.442,-30.88242516
2.23015E+12,3,-40,3.423,-36.61200311
2.23061E+12,3,-40,3.452,-42.05510216
2.23101E+12,3,-40,3.461,-42.7999473
2.23183E+12,3,-40,3.433,-46.46687719
2.23194E+12,3,-40,3.461,-38.61735539
2.2323E+12,3,-40,3.423,-46.00851095
2.23273E+12,3,-40,3.452,-42.39887684
2.23316E+12,3,-40,3.442,-42.11239794
2.23445E+12,3,-40,3.442,-41.19566547
2.23488E+12,3,-40,3.461,-42.97183463
2.2353E+12,3,-40,3.433,-36.95577779
2.23573E+12,3,-40,3.461,-39.13301741
2.23616E+12,3,-40,3.405,-39.93515832
2.23659E+12,3,-40,3.442,-44.11775023
2.23728E+12,3,-40,3.423,-40.62270767
2.23746E+12,3,-40,3.442,-44.80529958
2.23831E+12,3,-40,3.433,-43.60208821
2.23874E+12,3,-40,3.461,-39.64867942
2.24089E+12,3,-40,3.433,-38.90383429
2.24132E+12,3,-40,3.452,-42.62805996
2.24178E+12,3,-40,3.414,-38.10169338
2.24218E+12,3,-40,3.414,-43.14372197
2.24261E+12,3,-40,3.48,-38.96113007
2.24304E+12,3,-40,3.433,-41.25296125
2.24347E+12,3,-40,3.461,-38.21628494
2.2439E+12,3,-40,3.414,-38.84653851
2.24432E+12,3,-40,3.433,-39.30490475
2.24475E+12,3,-40,3.433,-38.38817227
2.24518E+12,3,-40,3.433,-42.2269895
2.24604E+12,3,-40,3.433,-34.60665083
2.24647E+12,3,-40,3.47,-43.43020087
2.2469E+12,3,-40,3.433,-41.31025703
2.24733E+12,3,-40,3.47,-37.41414402
2.24826E+12,3,-40,3.423,-39.7059752
2.24862E+12,3,-40,3.452,-42.5134684
2.24905E+12,3,-40,3.423,-35.2369044
2.24948E+12,3,-40,3.442,-50.64946909
2.24994E+12,3,-40,3.395,-43.37290509
2.25034E+12,3,-40,3.433,-40.33622878
2.2508E+12,3,-40,3.395,-42.68535574
2.2512E+12,3,-40,3.414,-44.91989114
2.25163E+12,3,-40,3.452,-39.82056676
2.25209E+12,3,-40,3.405,-44.11775023
2.25248E+12,3,-40,3.47,-39.82056676
2.25291E+12,3,-40,3.433,-42.45617262
2.25383E+12,3,-40,3.452,-44.86259536
2.25463E+12,3,-40,3.442,-39.36220053
2.25506E+12,3,-40,3.405,-46.35228563
2.25549E+12,3,-40,3.461,-44.80529958
2.25595E+12,3,-40,3.442,-39.87786254
2.25678E+12,3,-40,3.452,-36.66929889
2.25721E+12,3,-40,3.423,-41.36755281
2.25767E+12,3,-40,3.433,-34.26287615
2.25807E+12,3,-40,3.414,-39.53408786
2.2585E+12,3,-40,3.452,-42.2269895
2.25893E+12,3,-40,3.423,-27.27279105
2.25975E+12,3,-40,3.461,-40.90918657
2.25986E+12,3,-40,3.48,-37.41414402
2.26022E+12,3,-40,3.423,-42.28428528
2.26068E+12,3,-40,3.433,-45.09177848
2.26107E+12,3,-40,3.423,-44.51882068
2.2615E+12,3,-40,3.48,-48.01386323
2.26236E+12,3,-40,3.442,-34.77853816
2.26283E+12,3,-40,3.405,-36.32552421
2.26322E+12,3,-40,3.452,-45.20637004
2.26494E+12,3,-40,3.423,-46.35228563
2.2654E+12,3,-40,3.433,-40.68000345
2.2658E+12,3,-40,3.423,-37.92980604
2.26623E+12,3,-40,3.48,-45.32096159
2.26666E+12,3,-40,3.414,-38.33087649
2.26712E+12,3,-40,3.461,-41.36755281
2.26752E+12,3,-40,3.414,-43.65938399
2.26795E+12,3,-40,3.423,-39.47679208
2.26924E+12,3,-40,3.433,-37.87251026
2.26966E+12,3,-40,3.452,-43.65938399
2.27022E+12,3,-40,3.423,-39.13301741
2.27052E+12,3,-40,3.442,-36.44011577
2.27095E+12,3,-40,3.442,-41.02377813
2.27138E+12,3,-40,3.433,-41.99780638
2.27181E+12,3,-40,3.433,-40.10704566
2.27224E+12,3,-40,3.423,-40.5654119
2.2731E+12,3,-40,3.433,-43.14372197
2.27353E+12,3,-40,3.452,-32.20022809
2.27396E+12,3,-40,3.414,-48.41493369
2.27442E+12,3,-40,3.433,-43.14372197
2.27528E+12,3,-40,3.452,-38.44546805
2.27568E+12,3,-40,3.433,-37.98710182
2.27611E+12,3,-40,3.48,-42.2269895
2.27654E+12,3,-40,3.423,-38.21628494
2.27697E+12,3,-40,3.461,-37.81521448
2.2774E+12,3,-40,3.442,-36.15363687
2.27822E+12,3,-40,3.461,-40.04974988
2.27835E+12,3,-40,3.461,-42.05510216
2.27868E+12,3,-40,3.442,-38.15898916
2.27911E+12,3,-40,3.461,-42.97183463
2.27954E+12,3,-40,3.405,-38.38817227
2.27997E+12,3,-40,3.452,-39.19031319
2.28083E+12,3,-40,3.433,-48.9305957
2.28126E+12,3,-40,3.452,-42.68535574
2.28169E+12,3,-40,3.423,-38.21628494
2.28387E+12,3,-40,3.423,-34.32017193
2.28427E+12,3,-40,3.433,-48.35763791
2.2847E+12,3,-40,3.461,-34.09098881
2.28513E+12,3,-40,3.433,-42.5134684
2.28559E+12,3,-40,3.433,-39.47679208
2.28599E+12,3,-40,3.452,-44.63341224
2.28641E+12,3,-40,3.452,-45.32096159
2.28727E+12,3,-40,3.423,-40.5654119
2.2877E+12,3,-40,3.47,-42.7999473
2.28856E+12,3,-40,3.47,-41.65403171
2.28899E+12,3,-40,3.414,-41.36755281
2.28945E+12,3,-40,3.442,-39.9924541
2.28985E+12,3,-40,3.423,-41.9405106
2.29031E+12,3,-40,3.433,-37.81521448
2.29071E+12,3,-40,3.423,-39.47679208
2.29114E+12,3,-40,3.452,-49.96191974
2.29157E+12,3,-40,3.423,-42.74265152
2.292E+12,3,-40,3.442,-30.82512938
2.29243E+12,3,-40,3.433,-43.08642619
2.2932E+12,3,-40,3.442,-31.51267873
2.29334E+12,3,-40,3.423,-34.43476349
2.29372E+12,3,-40,3.433,-34.49205927
2.29415E+12,3,-40,3.414,-44.86259536
2.29458E+12,3,-40,3.47,-43.43020087
2.295E+12,3,-40,3.442,-39.53408786
2.29586E+12,3,-40,3.405,-39.47679208
2.29629E+12,3,-40,3.47,-38.96113007
2.29676E+12,3,-40,3.423,-36.61200311
2.2989E+12,3,-40,3.452,-37.35684824
2.2993E+12,3,-40,3.442,-40.10704566
2.29973E+12,3,-40,3.48,-40.79459501
2.30016E+12,3,-40,3.423,-40.16434144
2.30059E+12,3,-40,3.433,-41.02377813
2.30102E+12,3,-40,3.433,-40.10704566
2.30148E+12,3,-40,3.442,-41.42484859
2.30188E+12,3,-40,3.452,-32.65859432
2.30231E+12,3,-40,3.433,-41.53944015
2.30274E+12,3,-40,3.433,-45.66473627
2.30417E+12,3,-40,3.452,-40.45082034
2.30449E+12,3,-40,3.423,-45.09177848
2.30488E+12,3,-40,3.442,-41.88321482
2.30531E+12,3,-40,3.414,-41.65403171
2.30574E+12,3,-40,3.47,-37.24225668
2.30617E+12,3,-40,3.433,-35.86715798
2.3066E+12,3,-40,3.452,-39.13301741
2.30703E+12,3,-40,3.405,-44.00315867
2.30746E+12,3,-40,3.461,-41.82591904
2.30789E+12,3,-40,3.423,-38.73194695
2.30832E+12,3,-40,3.442,-40.79459501
2.30922E+12,3,-40,3.423,-43.60208821
2.30961E+12,3,-40,3.423,-39.87786254
2.31004E+12,3,-40,3.414,-43.77397555
2.31047E+12,3,-40,3.442,-41.99780638
2.31136E+12,3,-40,3.442,-41.08107391
2.31219E+12,3,-40,3.423,-38.84653851
2.31261E+12,3,-40,3.452,-38.0443976
2.31304E+12,3,-40,3.452,-42.11239794
2.31476E+12,3,-40,3.461,-44.51882068
2.31519E+12,3,-40,3.423,-41.53944015
2.31562E+12,3,-40,3.442,-33.17425634
2.31605E+12,3,-40,3.414,-35.92445375
2.31648E+12,3,-40,3.461,-36.84118623
2.31714E+12,3,-40,3.395,-37.70062292
2.31737E+12,3,-40,3.433,-40.10704566
2.31777E+12,3,-40,3.433,-42.28428528
2.3182E+12,3,-40,3.433,-37.98710182
2.31863E+12,3,-40,3.423,-36.26822843
2.31906E+12,3,-40,3.47,-39.01842585
2.31995E+12,3,-40,3.433,-37.41414402
2.32035E+12,3,-40,3.414,-47.89927167
2.32078E+12,3,-40,3.452,-42.39887684
2.32292E+12,3,-40,3.461,-47.44090544
2.32335E+12,3,-40,3.414,-42.74265152
